NTS_TILE, NAME, XMIN_LONG, YMAX_LAT
103I06, Salvus, -129.5, 54.5
103I07, "Lakelse Lake", -129, 54.5
103I08, "Chist Creek", -128.5, 54.5
103I09, Usk, -128.5, 54.75
103I10, Terrace, -129, 54.75
103I11, "Exstew River", -129.5, 54.75
103I12, "Khutzeymateen River", -130, 54.75
103I13, Kincolith, -130, 55
103I14, "Oscar Peak", -129.5, 55
103I15, "Kitsumkalum Lake", -129, 55
103I16, Dorreen, -128.5, 55
103J01, "Port Edward", -130.5, 54.25
103J02, "Stephens Island", -131, 54.25
103J04, "Tow Hill", -132, 54.25
103J07, "Melville Island", -131, 54.5
103J08, "Prince Rupert", -130.5, 54.5
103J09, "Port Simpson", -130.5, 54.75
103J10, "Dundas Island", -131, 54.75
103J11, "Part Of 103J10", -131.5, 54.75
103J15, "Part Of 103J16", -131, 55
103J16, "Pearse Island", -130.5, 55
103K01, Masset, -132.5, 54.25
103K02, "Jalun River", -133, 54.25
103K03, Langara, -133.5, 54.25
103K06, "Part Of 103K03E", -133.5, 54.5
103K07, "Part Of 103K02W", -133, 54.5
103O01, "Ashington Range", -130.5, 55.25
103O08, "Part Of 103P05", -130.5, 55.5
103O09, " ", -130.5, 55.75
103O16, " ", -130.5, 56
103P01, Kitwanga, -128.5, 55.25
103P02, "Lava Lake", -129, 55.25
103P03, "Tseax River", -129.5, 55.25
103P04, Greenville, -130, 55.25
103P05, "Observatory Inlet", -130, 55.5
103P06, "Alice Arm", -129.5, 55.5
103P07, "Kiteen River", -129, 55.5
103P08, "Kitwanga Lake", -128.5, 55.5
103P09, "Kispiox River", -128.5, 55.75
103P10, "Cranberry River", -129, 55.75
103P11, "Kinskuch River", -129.5, 55.75
103P12, "Hastings Arm", -130, 55.75
103P13, Stewart, -130, 56
103P14, "Paw Lake", -129.5, 56
103P15, "Brown Bear Lake", -129, 56
103P16, "Kuldo Creek", -128.5, 56
104A01, "Sallysout Creek", -128.5, 56.25
104A02, "Kwinageese River", -129, 56.25
104A03, "Meziadin Lake", -129.5, 56.25
104A04, "Bear River", -130, 56.25
104A05, "Bowser Lake", -130, 56.5
104A06, "Bell-Irving River", -129.5, 56.5
104A07, "Taylor River", -129, 56.5
104A08, "Blackwater Peak", -128.5, 56.5
104A09, "Damdochax Lake", -128.5, 56.75
104A10, "Muskaboo Creek", -129, 56.75
104A11, "Taft Creek", -129.5, 56.75
104A12, "Delta Peak", -130, 56.75
104A13, "Mount Alger", -130, 57
104A14, "Konigus Creek", -129.5, 57
104A15, "Mount Beirnes", -129, 57
104A16, "Mcevoy Flats", -128.5, 57
104B01, "Leduc Glacier", -130.5, 56.25
104B02, "Part Of 104B01", -131, 56.25
104B06, "Mt Lewis Cass", -131.5, 56.5
104B07, "Unuk River", -131, 56.5
104B08, "Frank Mackie Glacier", -130.5, 56.5
104B09, "John Peaks", -130.5, 56.75
104B10, "Snippaker Creek", -131, 56.75
104B11, "Craig River", -131.5, 56.75
104B12, "Katete River", -132, 56.75
104B13, "Great Glacier", -132, 57
104B14, "Hoodoo Mountain", -131.5, 57
104B15, "Forrest Kerr Creek", -131, 57
104B16, "Bob Quinn Lake", -130.5, 57
104C16, "Mount Gibbons", -132.5, 57
104F01, "Dominion Mountain", -132.5, 57.25
104F07, "Part Of 104F08", -133, 57.5
104F08, "Mount Ratz", -132.5, 57.5
104F09, "Dirst Creek", -132.5, 57.75
104F10, "Sheppard Peak", -133, 57.75
104F14, "Part Of 104F15", -133.5, 58
104F15, "Owens Peak", -133, 58
104F16, "Chutine Peak", -132.5, 58
104G01, "Iskut River", -130.5, 57.25
104G02, "More Creek", -131, 57.25
104G03, "Sphaler Creek", -131.5, 57.25
104G04, "Flood Glacier", -132, 57.25
104G05, "Scud River", -132, 57.5
104G06, "Scud Glacier", -131.5, 57.5
104G07, "Mess Lake", -131, 57.5
104G08, "Refuge Lake", -130.5, 57.5
104G09, "Kinaskan Lake", -130.5, 57.75
104G10, "Mount Edziza", -131, 57.75
104G11, "Yehiniko Lake", -131.5, 57.75
104G12, "Chutine River", -132, 57.75
104G13, "Tahltan Lake", -132, 58
104G14, "Telegraph Creek", -131.5, 58
104G15, "Buckley Lake", -131, 58
104G16, "Klastline River", -130.5, 58
104H01, "Skelhorne Creek", -128.5, 57.25
104H02, "Tahtsedle Creek", -129, 57.25
104H03, "Sweeny Creek", -129.5, 57.25
104H04, "Tumeka Lake", -130, 57.25
104H05, "Maitland Creek", -130, 57.5
104H06, " ", -129.5, 57.5
104H07, "Buckinghorse Creek", -129, 57.5
104H08, "Tuaton Lake", -128.5, 57.5
104H09, "Dawson River", -128.5, 57.75
104H10, "Cold Fish Lake", -129, 57.75
104H11, "Eaglenest Creek", -129.5, 57.75
104H12, "Kluea Lake", -130, 57.75
104H13, "Ealue Lake", -130, 58
104H14, "Cullivan Creek", -129.5, 58
104H15, "Cambridge Creek", -129, 58
104H16, "Diamond Creek", -128.5, 58
104I01, "Tucho River", -128.5, 58.25
104I02, "Settea Lake", -129, 58.25
104I03, " ", -129.5, 58.25
104I04, "Cake Hill", -130, 58.25
104I05, "Tanzilla Butte", -130, 58.5
104I06, "Snowdrift Creek", -129.5, 58.5
104I07, "Letain Creek", -129, 58.5
104I08, "Rainbow Lakes", -128.5, 58.5
104I09, "Cassiar River", -128.5, 58.75
104I10, "Two Fish Creek", -129, 58.75
104I11, "Hard Lake", -129.5, 58.75
104I12, "Halfmoon Lake", -130, 58.75
104I13, "Joe Irwin Lake", -130, 59
104I14, "Beale Lake", -129.5, 59
104I15, " ", -129, 59
104I16, "Four Brothers Range", -128.5, 59
104J01, "Stikine Canyon", -130.5, 58.25
104J02, "Classy Creek", -131, 58.25
104J03, "Tahltan River", -131.5, 58.25
104J04, "Kennicott Lake", -132, 58.25
104J05, "Ketchum Lake", -132, 58.5
104J06, "Beatty Creek", -131.5, 58.5
104J07, "Little Tuya River", -131, 58.5
104J08, "Dease Lake", -130.5, 58.5
104J09, "Little Dease Lake", -130.5, 58.75
104J10, "Tachilta Lakes", -131, 58.75
104J11, "Granite Lake", -131.5, 58.75
104J12, "Dudidontu River", -132, 58.75
104J13, "Prairie Lake", -132, 59
104J14, "Kawdy Creek", -131.5, 59
104J15, "Calata Lake", -131, 59
104J16, "Porter Landing", -130.5, 59
104K01, "Bearskin Lake", -132.5, 58.25
104K02, "South Whiting River", -133, 58.25
104K03, "Bates Peak", -133.5, 58.25
104K05, "Part Of 104K06", -134, 58.5
104K06, "Wright Glacier", -133.5, 58.5
104K07, "Trapper Lake", -133, 58.5
104K08, "Tatsamenie Lake", -132.5, 58.5
104K09, " ", -132.5, 58.75
104K10, "King Salmon Lake", -133, 58.75
104K11, "Stuhini Creek", -133.5, 58.75
104K12, "Tulsequah River", -134, 58.75
104K13, "Tulsequah Glacier", -134, 59
104K14, Inklin, -133.5, 59
104K15, "Yeth Creek", -133, 59
104K16, "Teditua Creek", -132.5, 59
104L16, "Mount Ogilvie", -134.5, 59
104M01, "Mount Caplice", -134.5, 59.25
104M02, "Mount Pullen", -135, 59.25
104M06, "Mount Bagot", -135.5, 59.5
104M07, "Snowtop Mountain", -135, 59.5
104M08, "Edgar Lake", -134.5, 59.5
104M09, "Fantail Lake", -134.5, 59.75
104M10, "Warm Creek", -135, 59.75
104M11, "White Pass", -135.5, 59.75
104M12, "Raymond Peak", -136, 59.75
104M13, "Rothwell Peak", -136, 60
104M14, "Homan Lake", -135.5, 60
104M15, "Tutshi Lake", -135, 60
104M16, "Turtle Lake", -134.5, 60
104N01, "Nakina Lake", -132.5, 59.25
104N02, Nakina, -133, 59.25
104N03, "Sloko River", -133.5, 59.25
104N04, "Sloko Lake", -134, 59.25
104N05, "Teresa Island", -134, 59.5
104N06, "Dixie Lake", -133.5, 59.5
104N07, "Bell Lake", -133, 59.5
104N08, "Hayes Peak", -132.5, 59.5
104N09, "Goodwin Creek", -132.5, 59.75
104N10, "Eva Lake", -133, 59.75
104N11, "Surprise Lake", -133.5, 59.75
104N12, Atlin, -134, 59.75
104N13, "Mount Minto", -134, 60
104N14, "Consolation Creek", -133.5, 60
104N15, "Gladys Lake", -133, 60
104N16, "Gladys River", -132.5, 60
104O01, "Ed Asp Lake", -130.5, 59.25
104O02, "Tuya Lake", -131, 59.25
104O03, "Nazcha Creek", -131.5, 59.25
104O04, "Chismaina Lake", -132, 59.25
104O05, "Hyland Lake", -132, 59.5
104O06, "Tahoots Creek", -131.5, 59.5
104O07, "Ash Creek", -131, 59.5
104O08, "Maria Lake", -130.5, 59.5
104O09, "Chromite Mountain", -130.5, 59.75
104O10, "Jennings Lakes", -131, 59.75
104O11, "Klinkit Lake", -131.5, 59.75
104O12, " ", -132, 59.75
104O13, "Smart River", -132, 60
104O14, "Swan Lake", -131.5, 60
104O15, "Plate Lake", -131, 60
104O16, " ", -130.5, 60
104P01, "Deadwood Lake", -128.5, 59.25
104P02, "Julian Creek", -129, 59.25
104P03, Mcdame, -129.5, 59.25
104P04, "Needlepoint Mountain", -130, 59.25
104P05, Cassiar, -130, 59.5
104P06, "Good Hope Lake", -129.5, 59.5
104P07, "Johnny Creek", -129, 59.5
104P08, "Deadwood River", -128.5, 59.5
104P09, "Mustela Creek", -128.5, 59.75
104P10, " ", -129, 59.75
104P11, "Dot Lake", -129.5, 59.75
104P12, "Blue Dome", -130, 59.75
104P13, "One Ace Mountain", -130, 60
104P14, "Old Faddy Lake", -129.5, 60
104P15, "Lutz Creek", -129, 60
104P16, "Lower Post", -128.5, 60
105A01, "Blind Lake", -128.5, 60.25
105A02, "Watson Lake", -129, 60.25
105A03, "Dodo Lakes", -129.5, 60.25
105A04, "Allegretto Lake", -130, 60.25
105A05, "False Pass Creek", -130, 60.5
105A06, "Middle Canyon", -129.5, 60.5
105A07, "Tom Lake", -129, 60.5
105A08, "Sunrise Creek", -128.5, 60.5
105A09, "Green River", -128.5, 60.75
105A10, "Stewart Lake", -129, 60.75
105A11, "False Canyon", -129.5, 60.75
105A12, "Sambo Creek", -130, 60.75
105A13, "Hasselberg Lake", -130, 61
105A14, "Upper Canyon", -129.5, 61
105A15, "Mount Murray", -129, 61
105A16, "Taffie Creek", -128.5, 61
105B01, "Spencer Creek", -130.5, 60.25
105B02, "Daughney Lake", -131, 60.25
105B03, "Seagull Creek", -131.5, 60.25
105B04, "Dorsey Lake", -132, 60.25
105B05, "Morris Lake", -132, 60.5
105B06, "Ice Lakes", -131.5, 60.5
105B07, "Sab Lake", -131, 60.5
105B08, "Meister Lake", -130.5, 60.5
105B09, "Allan Creek", -130.5, 60.75
105B10, "Gravel Creek", -131, 60.75
105B11, "Irvine Lake", -131.5, 60.75
105B12, "Peters Lake", -132, 60.75
105B13, "Caribou Lakes", -132, 61
105B14, "Scurvy Lakes", -131.5, 61
105B15, "Scurvy Creek", -131, 61
105B16, "Black River", -130.5, 61
105C01, "Morley Lake", -132.5, 60.25
105C02, Teslin, -133, 60.25
105C03, "Mount Bryde", -133.5, 60.25
105C04, "Lubbock River", -134, 60.25
105C05, "Squanga Lake", -134, 60.5
105C06, "Brooks Brook", -133.5, 60.5
105C07, "Lone Tree Creek", -133, 60.5
105C08, "English Creek", -132.5, 60.5
105C09, "Thirtymile Range", -132.5, 60.75
105C10, "Thirtymile Creek", -133, 60.75
105C11, "Mount Grant", -133.5, 60.75
105C12, "Streak Mountain", -134, 60.75
105C13, "Rosy Lake", -134, 61
105C14, "Iron Creek", -133.5, 61
105C15, " ", -133, 61
105C16, " ", -132.5, 61
105D01, "Jubilee Mountain", -134.5, 60.25
105D02, Carcross, -135, 60.25
105D03, "Fenwick Creek", -135.5, 60.25
105D04, "Takhini Lake", -136, 60.25
105D05, "Rose Lake", -136, 60.5
105D06, "Alligator Lake", -135.5, 60.5
105D07, Robinson, -135, 60.5
105D08, Tagish, -134.5, 60.5
105D09, "Michie Creek", -134.5, 60.75
105D10, Macrae, -135, 60.75
105D11, Whitehorse, -135.5, 60.75
105D12, "Mount Arkell", -136, 60.75
105D13, "Thirty Seven Mile Cr", -136, 61
105D14, "Upper Laberge", -135.5, 61
105D15, "Joe Mountain", -135, 61
105D16, "Mount M'clintock", -134.5, 61
105E01, "Boswell Mountain", -134.5, 61.25
105E02, "Teslin Mountain", -135, 61.25
105E03, "Lake Laberge", -135.5, 61.25
105E04, "Pilot Mountain", -136, 61.25
105E05, "Braeburn Lake", -136, 61.5
105E06, "Lower Laberge", -135.5, 61.5
105E07, "Mason Landing", -135, 61.5
105E08, "Livingstone Creek", -134.5, 61.5
105E09, "Teraktu Creek", -134.5, 61.75
105E10, Hootalinqua, -135, 61.75
105E11, "Frank Creek", -135.5, 61.75
105E12, "Twin Lakes", -136, 61.75
105E13, "Mandanna Lake", -136, 62
105E14, "Claire Lake", -135.5, 62
105E15, "Big Salmon", -135, 62
105E16, "Solitary Mountain", -134.5, 62
105F01, "Nisutlin Lake", -132.5, 61.25
105F02, "Hundred Mile Creek", -133, 61.25
105F03, "Crater Creek", -133.5, 61.25
105F04, "Falls Creek", -134, 61.25
105F05, " ", -134, 61.5
105F06, "Mount St Cyr", -133.5, 61.5
105F07, "Sleep Creek", -133, 61.5
105F08, "Mount Hogg", -132.5, 61.5
105F09, "Cloutier Creek", -132.5, 61.75
105F10, "Pass Creek", -133, 61.75
105F11, "Pony Creek", -133.5, 61.75
105F12, "Souch Creek", -134, 61.75
105F13, "Thomas Creek", -134, 62
105F14, "Fox Creek", -133.5, 62
105F15, "Ram Creek", -133, 62
105F16, "Ross River", -132.5, 62
105G01, "Waters Creek", -130.5, 61.25
105G02, "Fire Lake", -131, 61.25
105G03, "Junkers Lake", -131.5, 61.25
105G04, "Prospect Creek", -132, 61.25
105G05, "Mount Placid", -132, 61.5
105G06, "Mount Resistance", -131.5, 61.5
105G07, "Grass Lakes", -131, 61.5
105G08, "Wolverine Lake", -130.5, 61.5
105G09, "Mcevoy Creek", -130.5, 61.75
105G10, "Big Campbell Creek", -131, 61.75
105G11, "Mink Creek", -131.5, 61.75
105G12, "Starr Creek", -132, 61.75
105G13, "Weasel Lake", -132, 62
105G14, " ", -131.5, 62
105G15, "Fortin Creek", -131, 62
105G16, "Mc Evoy Lake", -130.5, 62
105H01, "Lower Hyland Lake", -128.5, 61.25
105H02, "Mount Billings", -129, 61.25
105H03, "Klatsa River", -129.5, 61.25
105H04, " ", -130, 61.25
105H05, "Money Creek", -130, 61.5
105H06, "Nipple Mountain", -129.5, 61.5
105H07, "Tyers River", -129, 61.5
105H08, "Flood Creek", -128.5, 61.5
105H09, "Ostensibility Creek", -128.5, 61.75
105H10, "Anderson Lake", -129, 61.75
105H11, "Thomas River", -129.5, 61.75
105H12, "Leckie Lake", -130, 61.75
105H13, "Mcpherson Lake", -130, 62
105H14, "Tillei Lake", -129.5, 62
105H15, "Shannon Creek", -129, 62
105H16, Tungsten, -128.5, 62
105I01, "Shelf Lake", -128.5, 62.25
105I02, "Upper Hyland Lake", -129, 62.25
105I03, "Little Owls Mountain", -129.5, 62.25
105I04, "Mount Pike", -130, 62.25
105I05, " ", -130, 62.5
105I06, "Placer Creek", -129.5, 62.5
105I07, "Dozer Lake", -129, 62.5
105I08, "Mount Appler", -128.5, 62.5
105I09, " ", -128.5, 62.75
105I10, " ", -129, 62.75
105I11, " ", -129.5, 62.75
105I12, " ", -130, 62.75
105I13, "Mount Wilson", -130, 63
105I14, "Jones Lake", -129.5, 63
105I15, " ", -129, 63
105I16, " ", -128.5, 63
105J01, "Pelly Lakes", -130.5, 62.25
105J02, " ", -131, 62.25
105J03, " ", -131.5, 62.25
105J04, "Marjorie Lake", -132, 62.25
105J05, "Chechera Mountain", -132, 62.5
105J06, "Jackfish Lake", -131.5, 62.5
105J07, " ", -131, 62.5
105J08, "Wolf Canyon", -130.5, 62.5
105J09, " ", -130.5, 62.75
105J10, " ", -131, 62.75
105J11, "Field Lake", -131.5, 62.75
105J12, " ", -132, 62.75
105J13, " ", -132, 63
105J14, " ", -131.5, 63
105J15, " ", -131, 63
105J16, "Itsi Lakes", -130.5, 63
105K01, "Tenas Creek", -132.5, 62.25
105K02, "Swim Lakes", -133, 62.25
105K03, Faro, -133.5, 62.25
105K04, "Mount Atherton", -134, 62.25
105K05, "Rose Mountain", -134, 62.5
105K06, "Mount Mye", -133.5, 62.5
105K07, "Blind Creek", -133, 62.5
105K08, "Blind Lakes", -132.5, 62.5
105K09, "Laforce Lake", -132.5, 62.75
105K10, "Teddy Creek", -133, 62.75
105K11, "Barwell Lake", -133.5, 62.75
105K12, "Twopete Mountain", -134, 62.75
105K13, "Stokes Lake", -134, 63
105K14, "Mount Gillis", -133.5, 63
105K15, " ", -133, 63
105K16, "Mount Selous", -132.5, 63
105L01, "Truitt Creek", -134.5, 62.25
105L02, "Snowcap Mountain", -135, 62.25
105L03, "Little Salmon River", -135.5, 62.25
105L04, "Frenchman Lake", -136, 62.25
105L05, "Tadru Lake", -136, 62.5
105L06, "Afe Peak", -135.5, 62.5
105L07, "Drury Lake", -135, 62.5
105L08, "Glenlyon Lake", -134.5, 62.5
105L09, "Menzie Creek", -134.5, 62.75
105L10, "Detour Lakes", -135, 62.75
105L11, "Ragged Lake", -135.5, 62.75
105L12, "Tatlmain Lake", -136, 62.75
105L13, "Little Kalzas Lake", -136, 63
105L14, "Safety Pin Bend", -135.5, 63
105L15, "Dromedary Mountain", -135, 63
105L16, "Earn Lake", -134.5, 63
105M01, "Moose Lake", -134.5, 63.25
105M02, "Clarke Hills", -135, 63.25
105M03, "Sideslip Lake", -135.5, 63.25
105M04, "Woodburn Lake", -136, 63.25
105M05, "Francis Lake", -136, 63.5
105M06, "Nogold Creek", -135.5, 63.5
105M07, "Highland Lake", -135, 63.5
105M08, "Canoe Creek", -134.5, 63.5
105M09, "Edwards Lake", -134.5, 63.75
105M10, "South Nelson Creek", -135, 63.75
105M11, "Williamson Lake", -135.5, 63.75
105M12, Mayo, -136, 63.75
105M13, "Mount Haldane", -136, 64
105M14, "Keno Hill", -135.5, 64
105M15, "Mayo Lake", -135, 64
105M16, "Tiny Island Lake", -134.5, 64
105N01, "Husky Dog Creek", -132.5, 63.25
105N02, "Barr Creek", -133, 63.25
105N03, "Mount Armstrong", -133.5, 63.25
105N04, "Plateau Mountain", -134, 63.25
105N05, " ", -134, 63.5
105N06, " ", -133.5, 63.5
105N07, " ", -133, 63.5
105N08, " ", -132.5, 63.5
105N09, "West Lake", -132.5, 63.75
105N10, "Pleasant Lake", -133, 63.75
105N11, " ", -133.5, 63.75
105N12, " ", -134, 63.75
105N13, "Penape Lake", -134, 64
105N14, "Seven Mile Canyon", -133.5, 64
105N15, "Mount Ortell", -133, 64
105N16, " ", -132.5, 64
105O01, " ", -130.5, 63.25
105O02, " ", -131, 63.25
105O03, " ", -131.5, 63.25
105O04, " ", -132, 63.25
105O05, "Emerald Creek", -132, 63.5
105O06, " ", -131.5, 63.5
105O07, " ", -131, 63.5
105O08, "Keele Peak", -130.5, 63.5
105O09, " ", -130.5, 63.75
105O10, "Elmer Creek", -131, 63.75
105O11, "Arrowhead Lake", -131.5, 63.75
105O12, "Fango Lake", -132, 63.75
105O13, "Einarson Creek", -132, 64
105O14, "Marmot Creek", -131.5, 64
105O15, "Thor Hills", -131, 64
105O16, "Hailstone Creek", -130.5, 64
105P01, " ", -128.5, 63.25
105P02, " ", -129, 63.25
105P03, " ", -129.5, 63.25
105P04, "Christie Pass", -130, 63.25
105P05, " ", -130, 63.5
105P06, " ", -129.5, 63.5
105P07, "Sekwi Canyon", -129, 63.5
105P08, " ", -128.5, 63.5
105P09, "Delthore Mountain", -128.5, 63.75
105P10, " ", -129, 63.75
105P11, "Caribou Pass", -129.5, 63.75
105P12, " ", -130, 63.75
105P13, "Twitya Hotspring", -130, 64
105P14, " ", -129.5, 64
105P15, "Godlin Lakes", -129, 64
105P16, " ", -128.5, 64
106A01, "Ekwi River", -128.5, 64.25
106A02, "Anthill Creek", -129, 64.25
106A03, "Caribou Cry Rapids", -129.5, 64.25
106A04, "Willow Handle Lake", -130, 64.25
106A05, "Shale Lake", -130, 64.5
106A06, " ", -129.5, 64.5
106A07, "Ten Stone Mountain", -129, 64.5
106A08, "Cache Mountain", -128.5, 64.5
106A09, "Mcclure Lake", -128.5, 64.75
106A10, " ", -129, 64.75
106A11, " ", -129.5, 64.75
106A12, " ", -130, 64.75
106A13, " ", -130, 65
106A14, " ", -129.5, 65
106A15, " ", -129, 65
106A16, " ", -128.5, 65
106B01, " ", -130.5, 64.25
106B02, " ", -131, 64.25
106B03, "Misty Creek", -131.5, 64.25
106B04, " ", -132, 64.25
106B05, " ", -132, 64.5
106B06, " ", -131.5, 64.5
106B07, "Fourway Pass", -131, 64.5
106B08, " ", -130.5, 64.5
106B09, " ", -130.5, 64.75
106B10, " ", -131, 64.75
106B11, " ", -131.5, 64.75
106B12, " ", -132, 64.75
106B13, " ", -132, 65
106B14, " ", -131.5, 65
106B15, " ", -131, 65
106B16, " ", -130.5, 65
106C01, "Mount Stenbraten", -132.5, 64.25
106C02, "Ortell Lake", -133, 64.25
106C03, " ", -133.5, 64.25
106C04, " ", -134, 64.25
106C05, "Rusty Mountain", -134, 64.5
106C06, "Bonnet Plume Pass", -133.5, 64.5
106C07, "Goz Creek", -133, 64.5
106C08, "Duo Creek", -132.5, 64.5
106C09, "Reptile Creek", -132.5, 64.75
106C10, " ", -133, 64.75
106C11, "Corn Creek", -133.5, 64.75
106C12, "Gillespie Creek", -134, 64.75
106C13, "Fairchild Lake", -134, 65
106C14, " ", -133.5, 65
106C15, " ", -133, 65
106C16, " ", -132.5, 65
106D01, "Mount Westman", -134.5, 64.25
106D02, "Scougale Creek", -135, 64.25
106D03, "Mcquesten Lake", -135.5, 64.25
106D04, "Dublin Gulch", -136, 64.25
106D05, "Elliott Lake", -136, 64.5
106D06, "Horseshoe Hill", -135.5, 64.5
106D07, "Williams Creek", -135, 64.5
106D08, " ", -134.5, 64.5
106D09, "Mcclusky Lake", -134.5, 64.75
106D10, "Bond Creek", -135, 64.75
106D11, "Hart Lake", -135.5, 64.75
106D12, "Elliott Creek", -136, 64.75
106D13, " ", -136, 65
106D14, "Louis Creek", -135.5, 65
106D15, "Bear River", -135, 65
106D16, "Slats Creek", -134.5, 65
106E01, "Quartet Lakes", -134.5, 65.25
106E02, "Kiwi Lake", -135, 65.25
106E03, "Royal Mountain", -135.5, 65.25
106E04, " ", -136, 65.25
106E05, "Prongs Creek", -136, 65.5
106E06, " ", -135.5, 65.5
106E07, " ", -135, 65.5
106E08, " ", -134.5, 65.5
106E09, " ", -134.5, 65.75
106E10, " ", -135, 65.75
106E11, " ", -135.5, 65.75
106E12, "Bear Lake", -136, 65.75
106E13, "Aberdeen Canyon", -136, 66
106E14, " ", -135.5, 66
106E15, "Chappie Lake", -135, 66
106E16, "Solo Lake", -134.5, 66
106F01, " ", -132.5, 65.25
106F02, " ", -133, 65.25
106F03, " ", -133.5, 65.25
106F04, " ", -134, 65.25
106F05, " ", -134, 65.5
106F06, " ", -133.5, 65.5
106F07, " ", -133, 65.5
106F08, " ", -132.5, 65.5
106F09, " ", -132.5, 65.75
106F10, " ", -133, 65.75
106F11, " ", -133.5, 65.75
106F12, " ", -134, 65.75
106F13, " ", -134, 66
106F14, " ", -133.5, 66
106F15, "Bald Hill", -133, 66
106F16, "Many Beaver Lake", -132.5, 66
106G01, " ", -130.5, 65.25
106G02, " ", -131, 65.25
106G03, " ", -131.5, 65.25
106G04, " ", -132, 65.25
106G05, " ", -132, 65.5
106G06, "Rumbly Creek", -131.5, 65.5
106G07, " ", -131, 65.5
106G08, "Ovis Ridge", -130.5, 65.5
106G09, "Beeline Creek", -130.5, 65.75
106G10, "Yellow Hills", -131, 65.75
106G11, " ", -131.5, 65.75
106G12, "Lichen Ridge", -132, 65.75
106G13, " ", -132, 66
106G14, " ", -131.5, 66
106G15, " ", -131, 66
106G16, " ", -130.5, 66
106H01, "Florence Lake", -128.5, 65.25
106H02, "Brunson Creek", -129, 65.25
106H03, " ", -129.5, 65.25
106H04, " ", -130, 65.25
106H05, "Elbow Creek", -130, 65.5
